(20789, 9, -20, -16, -27, -25, -19, -21, -20, -9, 127, -12, -15, -16, 21)
(20790, 10, -19, -25, -20, -25, -30, -25, -19, -21, -12, 127, -12, -15, 21)
(20791, 11, -13, -18, -19, -23, -25, -19, -23, -15, -13, -9, 127, -7, 21)
(20792, 12, -14, -18, -26, -22, -19, -22, -23, -23, -24, -17, -11, 127, 21)
(20793, 1, 127, -11, -20, -23, -24, -20, -26, -21, -21, -19, -15, -13, 26)
(20794, 2, -12, 127, -8, -16, -16, -28, -22, -24, -15, -24, -19, -15, 26)
(20795, 3, -28, -15, 127, -13, -17, -25, -28, -21, -28, -22, -23, -27, 26)
(20796, 4, -17, -15, -12, 127, -12, -26, -24, -21, -23, -23, -23, -19, 26)
(20797, 5, -32, -18, -14, -13, 127, -15, -24, -21, -21, -30, -28, -19, 26)
(20798, 6, -26, -24, -21, -18, -15, 127, -11, -13, -22, -26, -22, -21, 26)
(20799, 7, -26, -22, -24, -36, -28, -11, 127, -12, -20, -19, -25, -21, 26)
(20800, 8, -21, -23, -18, -34, -21, -13, -14, 127, -9, -20, -18, -21, 26)
(20801, 9, -25, -19, -24, -25, -26, -21, -16, -12, 127, -11, -15, -23, 26)
(20802, 10, -16, -27, -23, -23, -29, -22, -19, -19, -16, 127, -12, -15, 26)
(20803, 11, -17, -16, -25, -27, -25, -19, -26, -16, -13, -9, 127, -8, 26)
(20804, 12, -10, -18, -21, -26, -24, -36, -26, -23, -27, -19, -16, 127, 26)
(20805, 1, 127, -13, -26, -19, -32, -26, -27, -21, -26, -17, -20, -9, 11)
(20806, 2, -9, 127, -12, -16, -16, -23, -22, -22, -19, -26, -18, -15, 11)
(20807, 3, -19, -11, 127, -15, -15, -22, -27, -19, -26, -24, -30, -22, 11)
(20808, 4, -16, -14, -7, 127, -10, -15, -34, -32, -23, -20, -27, -22, 11)
(20809, 5, -23, -19, -18, -12, 127, -16, -29, -22, -27, -30, -28, -23, 11)
(20810, 6, -24, -39, -20, -21, -14, 127, -11, -13, -22, -22, -21, -35, 11)
(20811, 7, -29, -19, -22, -23, -19, -11, 127, -13, -16, -18, -28, -24, 11)
(20812, 8, -24, -19, -23, -28, -20, -13, -10, 127, -12, -19, -19, -21, 11)
(20813, 9, -15, -19, -21, -24, -23, -15, -16, -8, 127, -15, -15, -25, 11)
(20814, 10, -29, -21, -27, -24, -24, -28, -19, -15, -11, 127, -12, -18, 11)
(20815, 11, -10, -14, -16, -20, -19, -18, -24, -13, -15, -9, 127, -13, 11)
(20816, 12, -13, -18, -22, -23, -20, -25, -22, -27, -19, -21, -13, 127, 11)
(20817, 1, 127, -10, -18, -19, -23, -24, -30, -25, -16, -30, -13, -13, 16)
(20818, 2, -6, 127, -7, -14, -17, -36, -19, -19, -18, -19, -15, -15, 16)
(20819, 3, -26, -12, 127, -10, -19, -22, -25, -25, -23, -28, -20, -22, 16)
(20820, 4, -18, -17, -7, 127, -9, -19, -21, -26, -23, -21, -20, -19, 16)
(20821, 5, -28, -22, -16, -13, 127, -15, -20, -21, -24, -24, -22, -20, 16)
(20822, 6, -24, -31, -19, -24, -15, 127, -11, -13, -15, -28, -20, -24, 16)
(20823, 7, -27, -23, -26, -27, -21, -9, 127, -9, -16, -18, -26, -20, 16)
(20824, 8, -22, -34, -24, -26, -18, -17, -11, 127, -8, -15, -15, -25, 16)
(20825, 9, -23, -19, -22, -36, -27, -17, -18, -8, 127, -10, -17, -18, 16)
(20826, 10, -24, -30, -21, -22, -26, -23, -18, -15, -12, 127, -12, -20, 16)
(20827, 11, -15, -22, -15, -25, -22, -33, -37, -16, -13, -9, 127, -10, 16)
(20828, 12, -16, -16, -27, -34, -27, -28, -24, -24, -18, -16, -10, 127, 16)
(20829, 1, 127, -7, -24, -20, -28, -25, -28, -23, -24, -24, -18, -15, 21)
(20830, 2, -9, 127, -9, -17, -19, -29, -22, -33, -18, -28, -24, -13, 21)
(20831, 3, -21, -11, 127, -9, -17, -21, -28, -26, -24, -22, -19, -28, 21)
(20832, 4, -20, -15, -9, 127, -9, -21, -25, -24, -34, -20, -26, -31, 21)
(20833, 5, -24, -18, -16, -14, 127, -15, -23, -19, -28, -27, -26, -27, 21)
(20834, 6, -20, -30, -24, -28, -14, 127, -9, -17, -17, -24, -36, -28, 21)
(20835, 7, -25, -23, -27, -26, -23, -10, 127, -10, -18, -17, -38, -23, 21)
(20836, 8, -20, -25, -19, -23, -21, -13, -12, 127, -9, -15, -18, -23, 21)
(20837, 9, -19, -16, -26, -25, -19, -21, -20, -9, 127, -12, -15, -16, 21)
(20838, 10, -19, -25, -21, -26, -30, -25, -20, -21, -12, 127, -12, -15, 21)
