28752, 5, -34, -22, -18, -17, 127, -18, -22, -24, 11
28753, 6, -26, -24, -19, -19, -11, 127, -18, -19, 11
28754, 7, -20, -21, -26, -21, -21, -15, 127, -14, 11
28755, 8, -13, -34, -36, -22, -18, -18, -17, 127, 11
28756, 1, 127, -15, -21, -28, -34, -27, -21, -13, 16
28757, 2, -16, 127, -13, -15, -20, -21, -20, -32, 16
28758, 3, -21, -16, 127, -17, -19, -20, -28, -37, 16
28759, 4, -25, -19, -14, 127, -14, -16, -19, -20, 16
28760, 5, -34, -22, -27, -16, 127, -12, -23, -19, 16
28761, 6, -28, -21, -24, -18, -13, 127, -16, -18, 16
28762, 7, -21, -37, -25, -18, -32, -15, 127, -17, 16
28763, 8, -13, -28, -36, -22, -28, -19, -15, 127, 16
28764, 1, 127, -18, -19, -27, -34, -28, -21, -14, 21
28765, 2, -14, 127, -13, -19, -19, -20, -36, -27, 21
28766, 3, -21, -16, 127, -18, -28, -25, -28, -39, 21
28767, 4, -33, -19, -12, 127, -13, -15, -17, -20, 21
28768, 5, -36, -19, -25, -13, 127, -15, -34, -30, 21
28769, 6, -30, -21, -33, -21, -14, 127, -16, -20, 21
28770, 7, -20, -31, -33, -24, -18, -21, 127, -15, 21
28771, 8, -14, -39, -32, -19, -25, -19, -15, 127, 21
28772, 1, 127, -15, -19, -35, -36, -30, -21, -15, 26
28773, 2, -15, 127, -13, -21, -18, -19, -30, -37, 26
28774, 3, -21, -20, 127, -15, -26, -34, -35, -34, 26
28775, 4, -27, -15, -13, 127, -11, -19, -21, -17, 26
28776, 5, -54, -24, -24, -15, 127, -15, -19, -26, 26
28777, 6, -28, -28, -24, -24, -17, 127, -22, -19, 26
28778, 7, -24, -47, -27, -28, -21, -16, 127, -14, 26
28779, 8, -19, -34, -28, -28, -22, -19, -14, 127, 26
28780, 1, 127, -16, -20, -29, -57, -28, -25, -19, 11
28781, 2, -13, 127, -18, -17, -22, -26, -46, -34, 11
28782, 3, -21, -16, 127, -17, -25, -26, -29, -30, 11
28783, 4, -28, -15, -13, 127, -13, -21, -27, -27, 11
28784, 5, -32, -23, -18, -17, 127, -17, -22, -23, 11
28785, 6, -25, -24, -19, -19, -11, 127, -17, -20, 11
28786, 7, -21, -21, -26, -21, -22, -15, 127, -14, 11
28787, 8, -13, -31, -37, -23, -18, -18, -18, 127, 11
28788, 1, 127, -15, -20, -30, -31, -25, -22, -13, 16
28789, 2, -15, 127, -13, -15, -21, -21, -20, -29, 16
28790, 3, -21, -16, 127, -16, -19, -21, -28, -39, 16
28791, 4, -26, -19, -13, 127, -14, -17, -20, -21, 16
28792, 5, -40, -23, -27, -16, 127, -13, -24, -19, 16
28793, 6, -31, -21, -24, -18, -13, 127, -16, -18, 16
28794, 7, -21, -41, -26, -18, -34, -16, 127, -17, 16
28795, 8, -14, -27, -40, -21, -28, -20, -15, 127, 16
28796, 1, 127, -17, -19, -28, -40, -31, -22, -14, 21
28797, 2, -15, 127, -13, -19, -20, -19, -40, -26, 21
28798, 3, -21, -16, 127, -17, -28, -26, -28, -42, 21
28799, 4, -32, -21, -12, 127, -13, -16, -16, -19, 21
28800, 5, -47, -20, -25, -14, 127, -14, -35, -29, 21
28801, 6, -29, -20, -32, -22, -14, 127, -16, -21, 21
28802, 7, -21, -32, -32, -23, -18, -20, 127, -15, 21
28803, 8, -15, -37, -34, -19, -24, -19, -14, 127, 21
28804, 1, 127, -16, -19, -34, -47, -29, -21, -15, 26
28805, 2, -15, 127, -13, -22, -18, -19, -32, -36, 26
28806, 3, -21, -20, 127, -15, -26, -34, -34, -36, 26
28807, 4, -27, -16, -13, 127, -11, -19, -21, -17, 26
28808, 5, -42, -24, -24, -15, 127, -15, -19, -25, 26
28809, 6, -28, -27, -25, -23, -17, 127, -21, -19, 26
28810, 7, -27, -42, -28, -28, -22, -15, 127, -14, 26
28811, 8, -19, -33, -29, -28, -21, -19, -14, 127, 26
28812, 1, 127, -17, -19, -30, -42, -28, -28, -20, 11
28813, 2, -13, 127, -18, -17, -22, -26, -41, -32, 11
28814, 3, -21, -16, 127, -17, -25, -27, -30, -31, 11
28815, 4, -30, -15, -13, 127, -12, -20, -26, -27, 11
28816, 5, -34, -24, -18, -17, 127, -17, -23, -23, 11
28817, 6, -24, -24, -19, -19, -11, 127, -16, -20, 11
28818, 7, -21, -21, -26, -21, -21, -16, 127, -14, 11
28819, 8, -13, -29, -38, -23, -18, -18, -18, 127, 11
28820, 1, 127, -15, -19, -33, -34, -25, -22, -14, 16
28821, 2, -15, 127, -13, -15, -21, -21, -20, -27, 16
28822, 3, -20, -16, 127, -16, -19, -21, -28, -40, 16
28823, 4, -26, -19, -13, 127, -14, -16, -19, -21, 16
28824, 5, -39, -22, -28, -16, 127, -12, -23, -19, 16
28825, 6, -33, -21, -24, -18, -13, 127, -16, -18, 16
28826, 7, -21, -42, -26, -18, -29, -15, 127, -18, 16
28827, 8, -14, -27, -37, -21, -28, -20, -15, 127, 16
28828, 1, 127, -16, -19, -28, -38, -33, -21, -14, 21
28829, 2, -15, 127, -13, -19, -20, -19, -41, -26, 21
28830, 3, -20, -16, 127, -17, -28, -25, -28, -39, 21
28831, 4, -34, -21, -12, 127, -13, -16, -17, -20, 21
28832, 5, -51, -20, -25, -14, 127, -15, -30, -29, 21
28833, 6, -28, -20, -31, -22, -14, 127, -16, -21, 21
28834, 7, -21, -33, -32, -24, -18, -19, 127, -15, 21
28835, 8, -15, -35, -37, -19, -24, -19, -15, 127, 21
28836, 1, 127, -16, -19, -37, -51, -28, -21, -15, 26
28837, 2, -16, 127, -13, -23, -18, -19, -33, -34, 26
28838, 3, -21, -21, 127, -15, -26, -33, -35, -40, 26
28839, 4, -30, -16, -13, 127, -11, -19, -22, -17, 26
28840, 5, -41, -24, -24, -15, 127, -15, -19, -24, 26
28841, 6, -26, -27, -25, -22, -17, 127, -19, -19, 26
28842, 7, -29, -41, -27, -28, -23, -15, 127, -14, 26
28843, 8, -19, -31, -30, -28, -21, -20, -14, 127, 26
28844, 1, 127, -18, -19, -33, -40, -26, -30, -20, 11
28845, 2, -13, 127, -18, -17, -22, -26, -40, -30, 11
28846, 3, -21, -16, 127, -17, -25, -27, -29, -33, 11
28847, 4, -33, -15, -13, 127, -12, -20, -26, -26, 11
28848, 5, -36, -23, -18, -17, 127, -17, -24, -22, 11
28849, 6, -24, -23, -19, -19, -11, 127, -16, -21, 11
28850, 7, -21, -21, -26, -20, -20, -16, 127, -14, 11
28851, 8, -13, -28, -38, -24, -18, -18, -18, 127, 11
28852, 1, 127, -15, -19, -35, -35, -25, -22, -14, 16
28853, 2, -14, 127, -13, -15, -21, -21, -20, -26, 16
28854, 3, -20, -16, 127, -16, -19, -21, -28, -40, 16
28855, 4, -26, -19, -13, 127, -14, -17, -19, -21, 16
28856, 5, -36, -22, -28, -16, 127, -13, -21, -19, 16
28857, 6, -34, -21, -23, -19, -13, 127, -16, -18, 16
28858, 7, -19, -40, -24, -19, -28, -15, 127, -18, 16
28859, 8, -14, -28, -35, -21, -28, -21, -15, 127, 16
28860, 1, 127, -16, -19, -28, -36, -34, -21, -15, 21
28861, 2, -15, 127, -13, -19, -20, -20, -39, -26, 21
28862, 3, -21, -16, 127, -17, -29, -25, -27, -37, 21
28863, 4, -36, -21, -12, 127, -13, -16, -17, -19, 21
28864, 5, -46, -20, -24, -13, 127, -15, -29, -28, 21
28865, 6, -28, -20, -33, -22, -13, 127, -16, -21, 21
28866, 7, -21, -33, -34, -24, -19, -19, 127, -15, 21
28867, 8, -15, -34, -38, -19, -24, -19, -15, 127, 21
28868, 1, 127, -16, -19, -39, -45, -28, -21, -15, 26
28869, 2, -16, 127, -13, -23, -18, -19, -32, -34, 26
28870, 3, -21, -20, 127, -15, -25, -34, -36, -40, 26
28871, 4, -32, -15, -13, 127, -11, -19, -22, -17, 26
28872, 5, -38, -23, -23, -15, 127, -14, -20, -25, 26
28873, 6, -26, -27, -25, -22, -17, 127, -19, -19, 26
28874, 7, -30, -42, -26, -28, -23, -15, 127, -15, 26
28875, 8, -19, -30, -31, -28, -21, -20, -14, 127, 26
28876, 1, 127, -18, -19, -34, -38, -26, -32, -19, 11
28877, 2, -13, 127, -18, -17, -22, -26, -42, -30, 11
28878, 3, -21, -16, 127, -17, -24, -27, -28, -33, 11
28879, 4, -34, -15, -13, 127, -13, -19, -27, -26, 11
28880, 5, -36, -23, -18, -17, 127, -17, -24, -22, 11
28881, 6, -24, -23, -19, -19, -11, 127, -16, -21, 11
28882, 7, -21, -21, -25, -20, -20, -16, 127, -14, 11
28883, 8, -13, -27, -36, -24, -18, -18, -18, 127, 11
28884, 1, 127, -15, -19, -37, -35, -24, -22, -14, 16
28885, 2, -14, 127, -13, -15, -20, -21, -19, -25, 16
28886, 3, -20, -16, 127, -16, -19, -21, -28, -38, 16
28887, 4, -24, -19, -13, 127, -15, -17, -19, -22, 16
28888, 5, -37, -22, -28, -16, 127, -13, -21, -19, 16
28889, 6, -34, -22, -23, -19, -13, 127, -16, -18, 16
28890, 7, -19, -39, -24, -19, -28, -15, 127, -18, 16
28891, 8, -14, -28, -34, -21, -27, -21, -15, 127, 16
28892, 1, 127, -16, -19, -27, -36, -34, -21, -15, 21
28893, 2, -15, 127, -13, -19, -20, -20, -37, -27, 21
28894, 3, -21, -16, 127, -17, -29, -25, -27, -36, 21
28895, 4, -36, -22, -12, 127, -13, -17, -17, -20, 21
28896, 5, -41, -20, -24, -13, 127, -14, -28, -28, 21
28897, 6, -29, -20, -34, -22, -13, 127, -15, -21, 21
28898, 7, -20, -33, -34, -24, -19, -19, 127, -15, 21
28899, 8, -15, -35, -37, -19, -24, -19, -15, 127, 21
28900, 1, 127, -16, -19, -38, -40, -29, -21, -15, 26
28901, 2, -16, 127, -13, -23, -19, -19, -32, -34, 26
28902, 3, -21, -20, 127, -15, -25, -35, -36, -40, 26
28903, 4, -33, -15, -13, 127, -11, -19, -22, -17, 26
28904, 5, -36, -24, -23, -15, 127, -14, -20, -26, 26
28905, 6, -25, -27, -26, -22, -17, 127, -19, -19, 26
28906, 7, -31, -40, -26, -29, -22, -16, 127, -15, 26
28907, 8, -19, -30, -32, -27, -21, -20, -14, 127, 26
28908, 1, 127, -18, -19, -35, -36, -25, -32, -19, 11
28909, 2, -14, 127, -18, -17, -22, -26, -40, -29, 11
28910, 3, -21, -16, 127, -17, -25, -28, -28, -34, 11
28911, 4, -33, -15, -13, 127, -13, -19, -28, -25, 11
28912, 5, -36, -23, -18, -18, 127, -17, -24, -23, 11
28913, 6, -23, -23, -19, -19, -11, 127, -16, -21, 11
28914, 7, -21, -21, -26, -20, -19, -16, 127, -14, 11
28915, 8, -13, -27, -36, -24, -18, -18, -18, 127, 11
28916, 1, 127, -16, -19, -35, -36, -24, -22, -14, 16
28917, 2, -14, 127, -13, -15, -20, -21, -19, -25, 16
28918, 3, -20, -16, 127, -16, -19, -20, -28, -38, 16
28919, 4, -23, -19, -13, 127, -15, -17, -19, -22, 16
28920, 5, -36, -22, -28, -16, 127, -13, -21, -19, 16
28921, 6, -31, -22, -23, -19, -13, 127, -16, -18, 16
28922, 7, -19, -38, -24, -19, -27, -15, 127, -18, 16
28923, 8, -14, -28, -36, -21, -27, -21, -15, 127, 16
28924, 1, 127, -16, -19, -26, -35, -31, -21, -15, 21
28925, 2, -15, 127, -13, -19, -20, -20, -36, -26, 21
28926, 3, -21, -16, 127, -17, -30, -25, -27, -39, 21
28927, 4, -35, -21, -12, 127, -13, -16, -17, -20, 21
28928, 5, -37, -20, -24, -13, 127, -14, -28, -28, 21
28929, 6, -30, -20, -34, -22, -14, 127, -15, -21, 21
28930, 7, -19, -34, -34, -24, -19, -19, 127, -15, 21
28931, 8, -15, -36, -37, -19, -24, -19, -15, 127, 21
28932, 1, 127, -16, -19, -38, -37, -30, -21, -15, 26
28933, 2, -16, 127, -13, -23, -19, -19, -33, -34, 26
28934, 3, -21, -20, 127, -15, -25, -36, -36, -40, 26
28935, 4, -34, -15, -13, 127, -11, -19, -22, -17, 26
28936, 5, -36, -24, -23, -15, 127, -15, -19, -26, 26
28937, 6, -25, -27, -26, -22, -17, 127, -19, -19, 26
28938, 7, -31, -39, -26, -29, -22, -15, 127, -15, 26
28939, 8, -19, -30, -31, -27, -22, -21, -15, 127, 26
28940, 1, 127, -18, -19, -37, -35, -25, -31, -20, 11
28941, 2, -15, 127, -17, -17, -22, -26, -38, -28, 11
28942, 3, -21, -16, 127, -17, -25, -28, -28, -34, 11
28943, 4, -32, -15, -13, 127, -13, -19, -27, -25, 11
28944, 5, -36, -23, -18, -18, 127, -17, -23, -23, 11
28945, 6, -23, -23, -19, -19, -11, 127, -16, -21, 11
28946, 7, -21, -21, -26, -20, -19, -16, 127, -14, 11
28947, 8, -13, -26, -37, -24, -18, -18, -18, 127, 11
28948, 1, 127, -17, -19, -34, -36, -24, -22, -14, 16
28949, 2, -14, 127, -13, -15, -20, -21, -19, -24, 16
