35991, 4, -21, -21, -14, 127, -15, -14, -21, -19, 16
35992, 5, -27, -23, -34, -15, 127, -12, -21, -21, 16
35993, 6, -28, -20, -30, -18, -14, 127, -16, -17, 16
35994, 7, -18, -25, -31, -19, -24, -15, 127, -18, 16
35995, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
35996, 1, 127, -23, -21, -23, -27, -28, -19, -15, 21
35997, 2, -15, 127, -14, -22, -21, -19, -24, -17, 21
35998, 3, -20, -17, 127, -18, -34, -32, -34, -27, 21
35999, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
36000, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36001, 6, -31, -18, -28, -22, -13, 127, -15, -20, 21
36002, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36003, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36004, 1, 127, -17, -19, -28, -30, -31, -21, -15, 26
36005, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36006, 3, -23, -24, 127, -16, -25, -30, -31, -27, 26
36007, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
36008, 5, -27, -24, -25, -15, 127, -14, -20, -30, 26
36009, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36010, 7, -24, -31, -41, -26, -24, -17, 127, -14, 26
36011, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
36012, 1, 127, -21, -22, -33, -27, -32, -26, -19, 11
36013, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36014, 3, -20, -19, 127, -18, -26, -25, -43, -24, 11
36015, 4, -27, -19, -13, 127, -13, -18, -24, -23, 11
36016, 5, -30, -21, -19, -19, 127, -16, -25, -24, 11
36017, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
36018, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
36019, 8, -12, -19, -23, -21, -20, -16, -18, 127, 11
36020, 1, 127, -20, -19, -28, -29, -22, -20, -12, 16
36021, 2, -21, 127, -15, -19, -19, -19, -16, -18, 16
36022, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36023, 4, -21, -21, -13, 127, -15, -14, -21, -19, 16
36024, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36025, 6, -28, -19, -30, -18, -14, 127, -16, -17, 16
36026, 7, -18, -25, -31, -19, -24, -15, 127, -18, 16
36027, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36028, 1, 127, -23, -21, -23, -27, -28, -19, -15, 21
36029, 2, -15, 127, -14, -22, -21, -19, -25, -17, 21
36030, 3, -20, -17, 127, -18, -34, -32, -34, -27, 21
36031, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
36032, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36033, 6, -31, -18, -28, -22, -13, 127, -15, -20, 21
36034, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36035, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36036, 1, 127, -17, -19, -28, -30, -31, -21, -15, 26
36037, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36038, 3, -23, -24, 127, -16, -25, -30, -31, -27, 26
36039, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
36040, 5, -27, -24, -25, -15, 127, -14, -20, -31, 26
36041, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36042, 7, -24, -31, -41, -27, -24, -17, 127, -14, 26
36043, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
36044, 1, 127, -21, -22, -33, -27, -32, -26, -19, 11
36045, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36046, 3, -20, -19, 127, -18, -26, -25, -43, -25, 11
36047, 4, -27, -19, -13, 127, -13, -18, -24, -23, 11
36048, 5, -30, -21, -19, -19, 127, -16, -24, -24, 11
36049, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
36050, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
36051, 8, -12, -19, -23, -21, -19, -17, -18, 127, 11
36052, 1, 127, -20, -19, -29, -29, -22, -20, -13, 16
36053, 2, -21, 127, -15, -19, -19, -19, -16, -18, 16
36054, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36055, 4, -21, -21, -14, 127, -15, -14, -21, -19, 16
36056, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36057, 6, -28, -19, -30, -18, -14, 127, -16, -16, 16
36058, 7, -18, -26, -31, -19, -24, -15, 127, -18, 16
36059, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36060, 1, 127, -23, -21, -23, -27, -28, -18, -15, 21
36061, 2, -15, 127, -14, -22, -21, -19, -24, -17, 21
36062, 3, -20, -17, 127, -18, -34, -32, -34, -27, 21
36063, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
36064, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36065, 6, -31, -18, -28, -22, -13, 127, -15, -20, 21
36066, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36067, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36068, 1, 127, -17, -19, -28, -30, -32, -20, -15, 26
36069, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36070, 3, -23, -24, 127, -16, -25, -30, -31, -27, 26
36071, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
36072, 5, -27, -24, -24, -15, 127, -14, -20, -31, 26
36073, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36074, 7, -24, -30, -41, -27, -24, -18, 127, -14, 26
36075, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
36076, 1, 127, -21, -22, -33, -27, -32, -26, -19, 11
36077, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36078, 3, -20, -19, 127, -18, -26, -25, -44, -25, 11
36079, 4, -27, -19, -13, 127, -13, -18, -24, -23, 11
36080, 5, -30, -21, -19, -19, 127, -16, -24, -24, 11
36081, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
36082, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
36083, 8, -12, -19, -23, -21, -19, -16, -18, 127, 11
36084, 1, 127, -20, -19, -29, -29, -22, -20, -12, 16
36085, 2, -21, 127, -15, -19, -19, -19, -16, -17, 16
36086, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36087, 4, -21, -21, -13, 127, -15, -14, -21, -19, 16
36088, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36089, 6, -28, -19, -30, -18, -14, 127, -17, -17, 16
36090, 7, -18, -26, -31, -19, -24, -15, 127, -18, 16
36091, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36092, 1, 127, -23, -21, -23, -27, -28, -19, -15, 21
36093, 2, -15, 127, -14, -22, -21, -19, -24, -17, 21
36094, 3, -20, -17, 127, -18, -34, -32, -34, -27, 21
36095, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
36096, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36097, 6, -32, -18, -28, -22, -13, 127, -15, -20, 21
36098, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36099, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36100, 1, 127, -17, -19, -28, -30, -32, -20, -15, 26
36101, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36102, 3, -24, -24, 127, -16, -25, -30, -31, -27, 26
36103, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
36104, 5, -27, -25, -24, -15, 127, -14, -21, -31, 26
36105, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36106, 7, -24, -30, -41, -26, -24, -17, 127, -14, 26
36107, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
36108, 1, 127, -21, -22, -34, -27, -32, -26, -19, 11
36109, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36110, 3, -20, -19, 127, -18, -26, -25, -44, -25, 11
36111, 4, -27, -19, -13, 127, -13, -18, -24, -23, 11
36112, 5, -30, -21, -19, -18, 127, -16, -24, -24, 11
36113, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
36114, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
36115, 8, -12, -19, -23, -21, -19, -16, -18, 127, 11
36116, 1, 127, -20, -19, -29, -29, -22, -20, -13, 16
36117, 2, -21, 127, -15, -19, -19, -19, -16, -18, 16
36118, 3, -22, -17, 127, -17, -19, -25, -28, -25, 16
36119, 4, -21, -21, -14, 127, -15, -14, -21, -19, 16
36120, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36121, 6, -28, -19, -30, -18, -14, 127, -16, -16, 16
36122, 7, -18, -26, -31, -19, -24, -15, 127, -18, 16
36123, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36124, 1, 127, -23, -21, -23, -27, -28, -19, -15, 21
36125, 2, -15, 127, -14, -22, -21, -18, -24, -17, 21
36126, 3, -20, -17, 127, -18, -34, -32, -33, -27, 21
36127, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
36128, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36129, 6, -32, -18, -28, -22, -13, 127, -15, -20, 21
36130, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36131, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36132, 1, 127, -17, -19, -28, -30, -32, -21, -15, 26
36133, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36134, 3, -23, -24, 127, -16, -25, -30, -31, -27, 26
36135, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
36136, 5, -27, -24, -24, -15, 127, -14, -20, -31, 26
36137, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36138, 7, -24, -30, -42, -27, -24, -17, 127, -14, 26
36139, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
36140, 1, 127, -21, -22, -34, -27, -32, -26, -19, 11
36141, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36142, 3, -20, -19, 127, -18, -26, -25, -44, -25, 11
36143, 4, -27, -19, -13, 127, -13, -18, -24, -23, 11
36144, 5, -30, -21, -19, -18, 127, -16, -25, -24, 11
36145, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
36146, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
36147, 8, -12, -19, -23, -21, -20, -16, -18, 127, 11
36148, 1, 127, -20, -19, -29, -29, -22, -20, -13, 16
36149, 2, -21, 127, -15, -19, -19, -19, -16, -17, 16
36150, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36151, 4, -21, -22, -14, 127, -15, -14, -21, -19, 16
36152, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36153, 6, -28, -19, -30, -18, -14, 127, -16, -16, 16
36154, 7, -18, -26, -31, -19, -24, -15, 127, -18, 16
36155, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36156, 1, 127, -23, -21, -23, -27, -28, -18, -15, 21
36157, 2, -15, 127, -14, -22, -21, -18, -24, -17, 21
36158, 3, -20, -17, 127, -18, -34, -32, -34, -27, 21
36159, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
36160, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36161, 6, -32, -18, -29, -22, -13, 127, -15, -20, 21
36162, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36163, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36164, 1, 127, -17, -19, -28, -30, -32, -21, -15, 26
36165, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36166, 3, -24, -24, 127, -16, -25, -31, -31, -27, 26
36167, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
36168, 5, -27, -24, -24, -15, 127, -14, -21, -31, 26
36169, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36170, 7, -24, -30, -42, -26, -24, -17, 127, -14, 26
36171, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
36172, 1, 127, -21, -22, -33, -27, -32, -26, -19, 11
36173, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36174, 3, -20, -19, 127, -18, -26, -25, -45, -25, 11
36175, 4, -27, -19, -13, 127, -13, -18, -24, -23, 11
36176, 5, -30, -21, -19, -18, 127, -16, -24, -24, 11
36177, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
36178, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
36179, 8, -12, -19, -23, -21, -20, -16, -18, 127, 11
36180, 1, 127, -20, -19, -29, -30, -22, -20, -13, 16
36181, 2, -21, 127, -15, -19, -19, -19, -16, -18, 16
36182, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36183, 4, -21, -22, -13, 127, -15, -14, -21, -19, 16
36184, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36185, 6, -27, -19, -30, -18, -14, 127, -16, -16, 16
36186, 7, -17, -26, -31, -19, -24, -15, 127, -18, 16
36187, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36188, 1, 127, -23, -21, -23, -27, -27, -18, -15, 21
36189, 2, -15, 127, -14, -22, -21, -19, -25, -17, 21
36190, 3, -20, -17, 127, -18, -34, -33, -34, -27, 21
36191, 4, -27, -28, -13, 127, -13, -15, -18, -24, 21
36192, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36193, 6, -32, -18, -29, -23, -13, 127, -15, -20, 21
36194, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
36195, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36196, 1, 127, -17, -19, -30, -30, -32, -21, -15, 26
36197, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
36198, 3, -24, -24, 127, -16, -25, -31, -32, -27, 26
36199, 4, -30, -21, -13, 127, -10, -20, -24, -20, 26
36200, 5, -27, -24, -24, -15, 127, -14, -21, -31, 26
36201, 6, -32, -29, -23, -20, -16, 127, -20, -21, 26
36202, 7, -24, -30, -43, -27, -24, -17, 127, -14, 26
36203, 8, -18, -19, -23, -24, -23, -19, -15, 127, 26
36204, 1, 127, -21, -22, -33, -27, -33, -26, -19, 11
36205, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36206, 3, -20, -19, 127, -18, -26, -25, -45, -25, 11
36207, 4, -26, -19, -13, 127, -13, -18, -25, -23, 11
36208, 5, -30, -22, -19, -18, 127, -16, -25, -24, 11
36209, 6, -21, -20, -22, -16, -10, 127, -18, -20, 11
36210, 7, -19, -17, -25, -22, -19, -16, 127, -15, 11
36211, 8, -12, -19, -23, -21, -20, -16, -18, 127, 11
36212, 1, 127, -20, -19, -28, -30, -22, -20, -13, 16
36213, 2, -21, 127, -16, -19, -19, -19, -16, -18, 16
36214, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36215, 4, -21, -22, -13, 127, -15, -14, -21, -19, 16
36216, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36217, 6, -27, -20, -32, -18, -14, 127, -16, -16, 16
36218, 7, -18, -26, -32, -19, -24, -15, 127, -18, 16
36219, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36220, 1, 127, -23, -21, -23, -27, -28, -18, -15, 21
36221, 2, -15, 127, -14, -22, -21, -19, -25, -17, 21
36222, 3, -20, -17, 127, -18, -34, -34, -34, -27, 21
36223, 4, -27, -28, -13, 127, -13, -15, -18, -24, 21
36224, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36225, 6, -31, -17, -28, -22, -13, 127, -15, -20, 21
36226, 7, -19, -24, -30, -26, -19, -19, 127, -15, 21
36227, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36228, 1, 127, -17, -19, -29, -30, -31, -21, -15, 26
36229, 2, -19, 127, -14, -30, -24, -16, -23, -18, 26
36230, 3, -24, -24, 127, -16, -25, -30, -32, -27, 26
36231, 4, -30, -21, -13, 127, -10, -20, -24, -20, 26
36232, 5, -27, -24, -24, -15, 127, -14, -21, -31, 26
36233, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
36234, 7, -25, -30, -42, -27, -24, -17, 127, -14, 26
36235, 8, -18, -19, -23, -24, -23, -19, -15, 127, 26
36236, 1, 127, -21, -22, -33, -27, -33, -26, -19, 11
36237, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36238, 3, -20, -19, 127, -18, -26, -25, -45, -25, 11
36239, 4, -26, -19, -13, 127, -13, -18, -25, -23, 11
36240, 5, -30, -22, -19, -18, 127, -16, -24, -24, 11
36241, 6, -21, -20, -22, -16, -10, 127, -18, -20, 11
36242, 7, -19, -17, -25, -22, -19, -16, 127, -15, 11
36243, 8, -12, -19, -23, -21, -20, -16, -18, 127, 11
36244, 1, 127, -20, -19, -28, -30, -21, -20, -13, 16
36245, 2, -21, 127, -16, -19, -19, -19, -16, -17, 16
36246, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36247, 4, -21, -22, -13, 127, -15, -15, -21, -19, 16
36248, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36249, 6, -28, -20, -31, -18, -14, 127, -16, -16, 16
36250, 7, -18, -26, -31, -19, -24, -15, 127, -18, 16
36251, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36252, 1, 127, -23, -21, -23, -27, -28, -19, -15, 21
36253, 2, -15, 127, -14, -22, -21, -19, -25, -17, 21
36254, 3, -20, -17, 127, -18, -34, -33, -33, -27, 21
36255, 4, -27, -28, -13, 127, -13, -15, -18, -24, 21
36256, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36257, 6, -31, -18, -28, -22, -13, 127, -15, -21, 21
36258, 7, -20, -24, -29, -26, -19, -19, 127, -15, 21
36259, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
36260, 1, 127, -17, -19, -29, -30, -32, -21, -15, 26
36261, 2, -19, 127, -14, -30, -24, -16, -23, -18, 26
36262, 3, -24, -24, 127, -16, -25, -30, -31, -27, 26
36263, 4, -30, -21, -13, 127, -10, -20, -24, -20, 26
36264, 5, -27, -24, -24, -15, 127, -14, -21, -31, 26
36265, 6, -33, -28, -23, -20, -16, 127, -20, -21, 26
36266, 7, -24, -31, -41, -27, -24, -17, 127, -14, 26
36267, 8, -18, -19, -23, -24, -22, -19, -15, 127, 26
36268, 1, 127, -21, -22, -33, -27, -33, -26, -19, 11
36269, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36270, 3, -20, -19, 127, -18, -26, -24, -44, -25, 11
36271, 4, -26, -19, -13, 127, -13, -18, -25, -23, 11
36272, 5, -30, -21, -19, -19, 127, -16, -25, -23, 11
36273, 6, -21, -20, -22, -16, -10, 127, -18, -20, 11
36274, 7, -19, -17, -26, -22, -19, -16, 127, -15, 11
36275, 8, -12, -19, -23, -21, -20, -16, -18, 127, 11
36276, 1, 127, -20, -19, -28, -30, -21, -20, -13, 16
36277, 2, -21, 127, -15, -19, -19, -19, -16, -18, 16
36278, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
36279, 4, -21, -22, -14, 127, -15, -15, -21, -19, 16
36280, 5, -27, -23, -33, -15, 127, -12, -21, -21, 16
36281, 6, -28, -20, -31, -18, -14, 127, -16, -16, 16
36282, 7, -18, -26, -31, -19, -24, -15, 127, -18, 16
36283, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
36284, 1, 127, -23, -21, -23, -27, -28, -18, -15, 21
36285, 2, -15, 127, -14, -23, -21, -19, -25, -17, 21
36286, 3, -20, -17, 127, -18, -34, -33, -34, -27, 21
36287, 4, -27, -29, -13, 127, -13, -15, -18, -24, 21
36288, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
36289, 6, -32, -18, -28, -22, -13, 127, -15, -21, 21
36290, 7, -20, -24, -29, -26, -19, -19, 127, -15, 21
36291, 8, -15, -19, -25, -22, -31, -21, -14, 127, 21
36292, 1, 127, -17, -19, -30, -30, -32, -21, -15, 26
36293, 2, -19, 127, -14, -30, -24, -16, -23, -18, 26
36294, 3, -24, -24, 127, -16, -25, -30, -31, -27, 26
36295, 4, -30, -21, -13, 127, -10, -20, -24, -20, 26
36296, 5, -28, -25, -24, -15, 127, -14, -21, -32, 26
36297, 6, -33, -28, -23, -20, -16, 127, -20, -21, 26
36298, 7, -24, -31, -40, -27, -24, -17, 127, -14, 26
36299, 8, -18, -19, -23, -24, -22, -19, -15, 127, 26
36300, 1, 127, -21, -22, -32, -27, -33, -25, -19, 11
36301, 2, -18, 127, -21, -22, -23, -28, -30, -18, 11
36302, 3, -20, -19, 127, -18, -26, -24, -43, -25, 11
36303, 4, -26, -19, -13, 127, -13, -18, -25, -23, 11
36304, 5, -30, -22, -19, -19, 127, -16, -25, -23, 11
36305, 6, -21, -20, -22, -16, -10, 127, -18, -20, 11
36306, 7, -19, -17, -26, -22, -19, -16, 127, -15, 11
36307, 8, -12, -19, -23, -21, -20, -17, -18, 127, 11
36308, 1, 127, -20, -19, -28, -30, -21, -20, -12, 16
36309, 2, -21, 127, -15, -19, -19, -19, -16, -18, 16
